segment,mean,median,mode,std_dev,variance,min,max,range,max_slope,min_slope,mean_slope,AUC,skewness,kurtosis,rise_time (s),fall_time (s),asymmetry (AUC half2 - half1),force,subdata_id,segment_type,cycle_duration
segment_4,-0.0012825651302611,-0.5692985971943894,-0.4,1.535687747794933,2.3583368587274727,-1.76,3.12,4.88,0.4790380761522783,-0.2794388777554955,4.4497916818643545e-19,0.0022329510323242,0.9726103105525642,-0.5964919103520061,0.7245450901803605,0.2714549098196395,1.0281558708599552,20,subdata_29,cycle,0.996
segment_5,-0.0159820440881752,-0.6266132264529192,-0.48,1.538236586335854,2.366171795542181,-1.76,3.12,4.88,0.5210420841683081,-0.2805611222445355,1.3349375045593064e-18,-0.0124870181244243,0.9861594746245188,-0.5613277364919473,0.7054108216432864,0.2945891783567136,1.0278358721450926,20,subdata_29,cycle,1.0
segment_6,-0.0270643687374737,-0.5745090180360723,-0.56,1.5325031128667126,2.3485657909461644,-1.76,3.04,4.8,0.4444088176353449,-0.242404809619225,0.0001603206412825,-0.0238610858590921,0.9866062416114136,-0.5637399629606401,0.7049939879759517,0.3030060120240483,1.015821400877909,20,subdata_29,cycle,1.008
segment_7,-0.0036072144288573,-0.6292585170340643,-0.48,1.5319060990187543,2.3467362962108584,-1.76,3.12,4.88,0.4790380761525443,-0.2395190380761653,-0.0001603206412825,-0.0001668793298016,0.9792409534613654,-0.5822010776028126,0.7005931863727461,0.2954068136272543,1.0119957757599372,20,subdata_29,cycle,0.9960000000000004
segment_8,-0.0099142284569127,-0.5708216432865748,-0.56,1.5349686290805151,2.3561286922613163,-1.76,3.04,4.8,0.4408817635271274,-0.2805611222444112,1.3349375045593064e-18,-0.0064070425419966,0.958872881811235,-0.6167060616944089,0.6973947895791586,0.3026052104208414,1.0223958939923934,20,subdata_29,cycle,1.0
segment_10,-4.957119999999999,-1.76,-10.24,5.194930885546026,26.98730690560001,-10.24,3.04,13.28,0.8799999999996093,-8.56,-0.0169939879759519,-9.89024,0.066666762201201,-1.7823187326378958,0.6920000000000002,1.3040000000000005,-9.865280000000004,20,subdata_29,end,1.9960000000000004
segment_1,-1.1567377955911822,-0.4,-10.24,4.620217303069886,21.346407927586373,-10.24,3.12,13.36,3.097394789579197,-0.1806813627254609,0.0169939879759519,-0.7386885173955127,-1.217569384298038,-0.0070981402911463,0.3484569138276553,0.2955430861723447,1.9584081355496563,20,subdata_3,start,0.644
segment_2,-0.0102335871743488,-0.64,-0.4,1.564608136790879,2.4479986217122263,-1.76,3.12,4.88,0.4809619238476688,-0.240480961923861,4.4497916818643545e-19,-0.0067270412568622,0.9794044324864072,-0.5926805771127399,0.7054108216432865,0.2945891783567134,1.0495957847558843,20,subdata_3,cycle,1.0
segment_3,-0.0054509018036064,-0.64,-0.56,1.5649196618850525,2.4489735481544264,-1.76,3.12,4.88,0.4790380761522781,-0.2395190380761922,-4.4497916818643545e-19,-0.0019270322609142,0.979272326127092,-0.6033305521131624,0.7045851703406816,0.2914148296593186,1.0495957847558852,20,subdata_3,cycle,0.9960000000000002
segment_4,-0.0200965130260512,-0.64,-0.48,1.5664900147793497,2.453890966403407,-1.76,3.12,4.88,0.4828857715430594,-0.2414428857715298,4.4497916818643545e-19,-0.0166761714209974,0.9800813626878508,-0.5942933621793167,0.7042084168336671,0.2997915831663329,1.0521277765149546,20,subdata_3,cycle,1.004
segment_5,-0.0064128256513023,-0.64,-0.56,1.5652669350889703,2.450060578082819,-1.76,3.12,4.88,0.4391182364728727,-0.2794388777554645,-1.3349375045593064e-18,-0.0028870284055082,0.9714038680619276,-0.6176410028225621,0.7005931863727453,0.2954068136272543,1.051195778330207,20,subdata_3,cycle,0.9959999999999996
segment_6,-0.0198143486973954,-0.64,-0.56,1.5622247167212524,2.440546065534797,-1.76,3.12,4.88,0.440881763526932,-0.2404809619238876,4.4497916818643545e-19,-0.0163270027028009,0.9822142916837998,-0.5885562587192719,0.7094188376753507,0.2905811623246492,1.050235782185614,20,subdata_3,cycle,1.0
segment_7,-0.0156424849699412,-0.64,-0.56,1.5629836651196751,2.4429179374309338,-1.76,3.12,4.88,0.4828857715431125,-0.2414428857716098,-1.3349375045593064e-18,-0.0121953656411033,0.9849046473965088,-0.5811840106184776,0.7042084168336675,0.2997915831663329,1.0450870632648055,20,subdata_3,cycle,1.0040000000000004
segment_8,-0.0064128256513025,-0.64,-0.56,1.5606304144363885,2.4355672904638936,-1.76,3.12,4.88,0.4391182364729703,-0.2395190380761124,-1.3349375045593064e-18,-0.0028870284055083,0.9788378759489677,-0.5900651289862675,0.7005931863727453,0.2954068136272543,1.0422358143139985,20,subdata_3,cycle,0.9959999999999996
segment_9,-0.0127884569138285,-0.64,-0.48,1.5605930171466589,2.4354505651669123,-1.76,3.12,4.88,0.4408817635270299,-0.2805611222444736,4.4497916818643545e-19,-0.0092870309757797,0.9761804801474736,-0.5996340858424554,0.7054108216432873,0.2945891783567127,1.0470357950369678,20,subdata_3,cycle,1.0
segment_10,-7.004321282565126,-10.24,-10.24,4.380008502674614,19.184474483501912,-10.24,-0.64,9.6,0.0538677354709509,-4.886573146290202,-0.0169939879759519,-9.416512829426395,0.6213800535924914,-1.6027991210974553,0.4255551102204418,0.9184448897795594,-4.34604717057362,20,subdata_3,end,1.3440000000000012
segment_1,0.9640859318637274,1.1742685370741486,-0.4,1.5505588274500928,2.404232677383406,-1.76,3.04,4.8,0.2501002004008019,-0.1458917835671346,-0.0024048096192384,0.5035381608909201,0.0435773105140075,-1.604796529286538,0.2240480961923847,0.2959519038076152,0.4129519351327906,20,subdata_30,start,0.52
segment_2,-0.0076953907815626,-0.5625651302605212,-0.48,1.5352002928546384,2.356839939180968,-1.76,3.12,4.88,0.4790380761522781,-0.2395190380761656,-4.4497916818643545e-19,-0.0041670232649667,0.9739222012582522,-0.5850002023583762,0.708577154308617,0.287422845691383,1.0300758631491438,20,subdata_30,cycle,0.996
segment_3,-0.0242305410821651,-0.6192384769538933,-0.56,1.5306614377113936,2.3429244368967104,-1.76,3.12,4.88,0.4426452905812359,-0.2414428857715831,-2.2248958409321773e-18,-0.0208350533532002,0.9889322051821408,-0.5399670020977694,0.7122565130260519,0.2917434869739481,1.023007861333889,20,subdata_30,cycle,1.004
segment_4,-0.0131078156312631,-0.56,-0.48,1.5317081929864222,2.346129988461731,-1.76,3.04,4.8,0.4809619238477221,-0.2805611222445044,4.4497916818643545e-19,-0.0096070296906445,0.9741115419410412,-0.5846566569352403,0.7054108216432864,0.2945891783567136,1.0217558965626634,20,subdata_30,cycle,1.0
segment_5,-0.0054509018036058,-0.5632064128256512,-0.56,1.5361287860515986,2.359691647336358,-1.76,3.12,4.88,0.4391182364729704,-0.2395190380761125,-4.4497916818643545e-19,-0.0019270322609138,0.9713092857095348,-0.5926814891613774,0.7125691382765527,0.2834308617234473,1.0310358592937383,20,subdata_30,cycle,0.996
segment_6,-0.0159820440881756,-0.56,-0.56,1.5345189481240673,2.354748402151794,-1.76,3.12,4.88,0.4809619238476692,-0.2805611222445355,1.3349375045593064e-18,-0.0124870181244245,0.9799909356503316,-0.5714628887196129,0.7174348697394786,0.2825651302605214,1.0323158541531967,20,subdata_30,cycle,1.0
segment_7,-0.015023967935871,-0.64,-0.48,1.534932292472199,2.356017142473961,-1.76,3.12,4.88,0.4809619238476692,-0.240480961923941,-4.4497916818643545e-19,-0.0115270219798306,0.9820545450715994,-0.5655405574620738,0.7094188376753507,0.2905811623246492,1.0294358657194156,20,subdata_30,cycle,1.0
segment_8,-0.0124690981963917,-0.56,-0.48,1.523779242436614,2.321903179680701,-1.76,3.04,4.8,0.480961923847669,-0.2404809619238876,-1.3349375045593064e-18,-0.0089670322609137,0.9765031655362708,-0.5793731120513494,0.701402805611222,0.2985971943887779,1.0230358914221234,20,subdata_30,cycle,1.0
segment_9,-0.0210478557114219,-0.64,-0.4,1.532314761159529,2.3479885272673844,-1.76,3.12,4.88,0.4444088176355401,-0.2424048096193853,0.0001603206412825,-0.017784287131376,0.9786751181133494,-0.5738654322983474,0.7090340681362717,0.2989659318637283,1.0244598857032703,20,subdata_30,cycle,1.008
segment_10,-7.195020120240482,-10.24,-10.24,4.332211172727228,18.768053645102626,-10.24,-0.64,9.6,0.0585170340681593,-6.637274549098769,-0.0171543086172344,-10.50834286127366,0.7266049095639364,-1.4619951243458496,0.4008416833667336,1.0591583166332672,-4.442057138726348,20,subdata_30,end,1.4600000000000009
segment_1,-2.1376952304609214,-0.48,-10.24,5.077219075307236,25.77815353866367,-10.24,3.04,13.28,3.6937875751503055,-0.184689378757512,0.0169939879759519,-1.635805548090168,-0.8148937585140532,-1.0251405182761892,0.4771142284569138,0.2908857715430861,2.772141433648861,20,subdata_31,start,0.768
segment_2,-0.0086367935871742,-0.56,-0.56,1.5291542706773436,2.3383127835307587,-1.76,3.12,4.88,0.5210420841683656,-0.2805611222445046,-4.4497916818643545e-19,-0.0051270476825392,0.9813318262223284,-0.5613611227031297,0.7094188376753505,0.2905811623246495,1.0262358785707688,20,subdata_31,cycle,1.0
segment_3,-0.0163014028056099,-0.56,-0.48,1.5237292744858104,2.321750901925054,-1.76,3.04,4.8,0.4408817635270785,-0.240480961923861,4.4497916818643545e-19,-0.0128070168392888,0.9715669995132984,-0.587482800342142,0.7054108216432862,0.2945891783567136,1.0249558837113113,20,subdata_31,cycle,0.9999999999999998
segment_4,-0.0299164729458906,-0.64,-0.56,1.5264349923337228,2.3300037858208524,-1.76,3.04,4.8,0.4848096192385043,-0.2828056112223984,0.0001603206412825,-0.0267417682659901,0.9781497122500654,-0.5713313962059181,0.7009539078156313,0.3070460921843687,1.0174202686736211,20,subdata_31,cycle,1.008
segment_5,0.0057474949899778,-0.56,-0.4,1.5212843518832428,2.3143060792848185,-1.76,3.04,4.8,0.4751903807616555,-0.2771943887775707,-0.0001603206412825,0.0090954359219425,0.9696736598463136,-0.6075265110748131,0.6969458917835674,0.291054108216433,1.0161374921385846,20,subdata_31,cycle,0.9880000000000004
segment_6,-0.0162786372745489,-0.56,-0.56,1.519984273924362,2.3103521929773696,-1.76,3.04,4.8,0.4426452905810893,-0.2414428857716098,4.4497916818643545e-19,-0.0128353425086646,0.9697276307933588,-0.5806489074964185,0.7042084168336666,0.2997915831663329,1.0220478960325452,20,subdata_31,cycle,1.0039999999999996
segment_7,-0.0111916633266542,-0.56,-0.48,1.531311815517842,2.3449158763445497,-1.76,3.12,4.88,0.4809619238478082,-0.2404809619238876,-4.4497916818643545e-19,-0.0076870374014571,0.9814356639678654,-0.5601431413387865,0.7054108216432864,0.2945891783567136,1.0223958939923934,20,subdata_31,cycle,1.0
segment_8,-0.0067206412825661,-0.56,-0.48,1.524767047905834,2.3249145503794715,-1.76,3.04,4.8,0.4809619238476685,-0.2805611222445355,3.1148541773050484e-18,-0.0032070553933529,0.9637976253691763,-0.5974622914645016,0.701402805611222,0.2985971943887779,1.026235878570768,20,subdata_31,cycle,1.0
segment_9,-0.0159820440881774,-0.56,-0.56,1.5251383919617507,2.3260471146356747,-1.76,3.04,4.8,0.4408817635274205,-0.2404809619240476,4.4497916818643545e-19,-0.0124870181244257,0.971094699777018,-0.5844019614556815,0.701402805611222,0.2985971943887779,1.0220758952775288,20,subdata_31,cycle,1.0
segment_10,-7.002391663326659,-10.24,-10.24,4.372316438257682,19.117151036258345,-10.24,-0.64,9.6,0.0487374749499078,-5.799759519039041,-0.0169939879759519,-8.51735096453429,0.6166200377813481,-1.6100428032248444,0.404521042084168,0.811478957915833,-3.934489035465724,20,subdata_31,end,1.216000000000001
segment_1,-0.2723950300601205,1.3207214428857723,-0.4,4.117275555694032,16.951958001515596,-10.24,3.04,13.28,2.4644488977956014,-0.1414028056112225,0.0169939879759519,-0.1315020993489987,-1.6810112021370354,1.5577727281459826,0.2121042084168336,0.2918957915831663,0.9942122346496602,20,subdata_32,start,0.504
segment_2,-0.0182175551102204,-0.56,-0.4,1.5186505658343583,2.306299541109017,-1.76,3.04,4.8,0.4408817635270297,-0.2404809619238344,4.4497916818643545e-19,-0.0147270091284771,0.9766325045357556,-0.5662282158386165,0.7054108216432864,0.2945891783567136,1.017915911984289,20,subdata_32,cycle,1.0
segment_3,-0.0163568737474958,-0.56,-0.4,1.5197611733639114,2.309674024064453,-1.76,3.04,4.8,0.4828857715430599,-0.2414428857715831,0.0001603206412825,-0.012994530303092,0.9791781915973272,-0.569296728773363,0.7042084168336671,0.2997915831663329,1.014848962694928,20,subdata_32,cycle,1.004
segment_4,-0.0036072144288582,-0.56,-0.56,1.515750773139524,2.297500406273065,-1.76,3.04,4.8,0.4790380761522779,-0.2395190380761389,-0.0001603206412825,-0.0001668793298029,0.969216138183883,-0.5947018159538731,0.6966012024048096,0.2993987975951904,1.0107157809004774,20,subdata_32,cycle,0.996
segment_5,-0.0156626853707397,-0.56,-0.56,1.519579144471883,2.3091207763138994,-1.76,3.04,4.8,0.4809619238478819,-0.240480961923941,4.4497916818643545e-19,-0.0121670194095588,0.9692221615110193,-0.5878694742309536,0.705410821643286,0.2945891783567136,1.0172759145545611,20,subdata_32,cycle,0.9999999999999996
segment_6,-0.0137875751502999,-0.6293386773547123,-0.56,1.521871929200245,2.3160941688876755,-1.76,3.12,4.88,0.4790380761522246,-0.2395190380761124,-4.4497916818643545e-19,-0.0102469988473938,0.9871550476300556,-0.5521202803816481,0.7125691382765531,0.2834308617234473,1.01439592612078,20,subdata_32,cycle,0.9960000000000004
segment_7,-0.0147046092184356,-0.56,-0.48,1.5205593308814915,2.312100678730769,-1.76,3.04,4.8,0.480961923847669,-0.240480961923941,-4.4497916818643545e-19,-0.0112070232649658,0.980443345620334,-0.5630151710666862,0.7054108216432864,0.2945891783567136,1.0214358978478004,20,subdata_32,cycle,1.0
segment_8,-0.0185051703406795,-0.56,-0.56,1.5262947368613975,2.3295756237708023,-1.76,3.12,4.88,0.482885771543007,-0.2414428857716022,1.3349375045593064e-18,-0.0150752615451325,0.9783374869903266,-0.5628563336875136,0.7082324649298597,0.2957675350701398,1.0230078613338918,20,subdata_32,cycle,1.0039999999999996
segment_9,-0.011543086172343,-0.56,-0.56,1.5205939887448312,2.312206078606916,-1.76,3.12,4.88,0.4391182364727748,-0.2395190380763786,1.3349375045593064e-18,-0.0080070078433401,0.9723740972581674,-0.5818165134542923,0.7165611222444879,0.2794388777555117,1.017275914554563,20,subdata_32,cycle,0.9959999999999996
segment_10,-6.750943486973955,-10.24,-10.24,4.492350739649176,20.181215168026498,-10.24,-0.48,9.76,0.0594789579158638,-7.196953907819516,-0.0169939879759519,-10.020633401472296,0.5182548500290868,-1.7202838498125914,0.532336673346693,0.951663326653307,-5.175526598527705,20,subdata_32,end,1.484
segment_1,-3.851643126252504,-1.5452505010020032,-10.24,5.7444626014303015,32.99885057923139,-10.24,2.4,12.64,2.1531062124248823,-0.0953907815631315,0.0169939879759519,-1.308094852631114,-0.1513772385457348,-1.882615709238529,0.1526252505010019,0.187374749498998,1.6677711334492633,20,subdata_33,start,0.3399999999999999
segment_2,-0.009619238476954,-0.56,-0.4,1.513664516545168,2.291180268647917,-1.76,3.04,4.8,0.4790380761523312,-0.2395190380761656,-4.4497916818643545e-19,-0.0060870155541545,0.965081155331059,-0.5877377208531351,0.7005931863727456,0.2954068136272545,1.0095959453978096,20,subdata_33,cycle,0.996
segment_3,-0.0175788376753507,-0.56,-0.56,1.516745074400192,2.300515620717244,-1.76,3.04,4.8,0.4809619238476155,-0.240480961923861,4.4497916818643545e-19,-0.0140870116987483,0.9674825389174566,-0.5831725495251319,0.7014028056112223,0.2985971943887775,1.0115159376869969,20,subdata_33,cycle,0.9999999999999998
segment_4,-0.0163014028056117,-0.56,-0.4,1.5144941790705706,2.2936926184386417,-1.76,3.04,4.8,0.4408817635270785,-0.2805611222444423,4.4497916818643545e-19,-0.0128070168392901,0.9726500597589928,-0.5730342641031658,0.7014028056112225,0.2985971943887775,1.00895594796808,20,subdata_33,cycle,1.0
segment_5,-0.0028857715430854,-0.56,-0.4,1.5178185217040447,2.303773064827852,-1.76,3.04,4.8,0.4391182364729704,-0.2395190380761125,-1.3349375045593064e-18,0.0006329574580026,0.9662319111594596,-0.589265880226935,0.69660120240481,0.2993987975951899,1.0188759081288836,20,subdata_33,cycle,0.996
segment_6,-0.0204530661322638,-0.56,-0.56,1.5179575104974523,2.304195003675623,-1.76,3.04,4.8,0.4408817635270301,-0.2404809619238876,-1.3349375045593064e-18,-0.0169670001325288,0.9783041813563804,-0.5637070616000694,0.7054108216432864,0.2945891783567136,1.0169559158396966,20,subdata_33,cycle,1.0
segment_7,-0.0089561523046084,-0.56,-0.48,1.5153220640315492,2.296200957740835,-1.76,3.04,4.8,0.4408817635270299,-0.2805611222445355,-1.3349375045593064e-18,-0.0054470463974033,0.9700035964255692,-0.5837605884630976,0.7054108216432864,0.2945891783567136,1.0207959004180716,20,subdata_33,cycle,1.0
segment_8,-0.0210488176352703,-0.56,-0.4,1.522920634855961,2.319287260070083,-1.76,3.12,4.88,0.4426452905812847,-0.2414428857716098,-2.2248958409321773e-18,-0.0176342013084285,0.972136113884518,-0.5626739255206159,0.7122565130260519,0.2917434869739486,1.0210888984381594,20,subdata_33,cycle,1.0040000000000004
segment_9,-0.0105529458917812,-0.56,-0.48,1.5141809531968349,2.2927439590240755,-1.76,3.04,4.8,0.4408817635270301,-0.2805611222444736,4.4497916818643545e-19,-0.0070470399717247,0.9660398287770154,-0.5863479556399356,0.6973947895791577,0.3026052104208414,1.0095959453978107,20,subdata_33,cycle,0.9999999999999992
segment_10,-5.367362885771542,-10.24,-10.24,5.067379601836531,25.678336029108955,-10.24,3.04,13.28,0.7121442885771221,-6.9258517034063125,-0.0169939879759518,-8.843324685121747,0.1673328692627491,-1.7676131991227575,0.6935470941883768,0.9544529058116228,-8.032195314878255,20,subdata_33,end,1.6479999999999997
segment_1,0.088024048096192,-0.4,-0.56,3.017277442569093,9.103963165436284,-10.24,3.12,13.36,3.0525050100200497,-0.1795591182364673,0.0169939879759519,0.0641436781378385,-2.1385483530317875,5.265206599221738,0.3527054108216433,0.2872945891783567,1.150238953257216,20,subdata_34,start,0.64
segment_2,-0.0089561523046093,-0.64,-0.48,1.5622317947258624,2.4405681804523893,-1.76,3.12,4.88,0.4408817635270297,-0.2404809619238611,1.3349375045593064e-18,-0.0054470463974038,0.9826510549927538,-0.586957670061738,0.7054108216432865,0.2945891783567134,1.0451158027477805,20,subdata_34,cycle,1.0
segment_3,-0.0060819238476944,-0.64,-0.56,1.5629132538782764,2.4426978391483813,-1.76,3.12,4.88,0.4809619238477221,-0.2805611222444423,-1.3349375045593064e-18,-0.0025670579636221,0.9717335626903956,-0.6143261679758867,0.7054108216432866,0.2945891783567136,1.0518357757599377,20,subdata_34,cycle,1.0000000000000002
segment_4,-0.0076953907815621,-0.64,-0.56,1.562747115559575,2.442178547189771,-1.76,3.12,4.88,0.4790380761522781,-0.2395190380761922,-4.4497916818643545e-19,-0.004167023264966,0.97446879409708,-0.6042380782176222,0.7045851703406814,0.2914148296593186,1.0531157706193954,20,subdata_34,cycle,0.996
segment_5,-0.0242308617234464,-0.64,-0.56,1.5627735605510042,2.442261201557264,-1.76,3.12,4.88,0.442645290581277,-0.281683366733545,-1.3349375045593064e-18,-0.0208353759221847,0.9950731643341334,-0.5609604805497259,0.7122565130260519,0.2917434869739477,1.0434874436648849,20,subdata_34,cycle,1.0039999999999996
segment_6,-0.0048044889779566,-0.64,-0.56,1.5603507831908614,2.4346945666043345,-1.76,3.12,4.88,0.4809619238476688,-0.2404809619238876,4.4497916818643545e-19,-0.0012870631041649,0.982143722983993,-0.5816787308039046,0.7054108216432864,0.2945891783567136,1.040315822024811,20,subdata_34,cycle,1.0
segment_7,-0.0051302605210433,-0.64,-0.56,1.5661368914190112,2.452784762663604,-1.76,3.12,4.88,0.4790380761523309,-0.2794388777555263,-1.3349375045593064e-18,-0.0016070335460515,0.9842135332371788,-0.5923552296740682,0.7045851703406818,0.2914148296593186,1.0460757988923737,20,subdata_34,cycle,0.9960000000000004
segment_8,-0.0172328657314627,-0.64,-0.56,1.5644311340658257,2.447444773234485,-1.76,3.12,4.88,0.4828857715430066,-0.24144288577161,4.4497916818643545e-19,-0.0137953078100087,0.9862856951142676,-0.5796072716556897,0.7042084168336666,0.2997915831663329,1.0434871210958987,20,subdata_34,cycle,1.0039999999999996
segment_9,-0.0064128256513039,-0.6293386773547187,-0.56,1.5611926565005374,2.437322510711205,-1.76,3.12,4.88,0.4790380761523312,-0.2395190380763786,4.4497916818643545e-19,-0.0028870284055095,0.9872579271088016,-0.5842367751766799,0.7045851703406818,0.2914148296593186,1.0428758117437278,20,subdata_34,cycle,0.9960000000000004
segment_10,-7.58096993987976,-10.24,-10.24,4.130425569874797,17.060415388275544,-10.24,-0.8,9.44,0.054028056112229,-5.675350701403326,-0.0169939879759519,-10.2234183155891,0.9158607006589404,-1.1514167807809377,0.3241683366733472,1.0238316633266535,-3.5801016844109097,20,subdata_34,end,1.3480000000000008
segment_1,-2.1109418837675347,1.4041683366733468,-10.24,5.505425820585253,30.30971346596681,-10.24,2.72,12.96,2.155671342685401,-0.0798396793587219,0.0169939879759519,-0.6982451958024266,-0.7155410341455705,-1.3530207180518532,0.1044569138276553,0.2275430861723447,1.0540814200746182,20,subdata_35,start,0.332
segment_2,-0.0115110220440881,-0.56,-0.56,1.5100749470100372,2.280326345587367,-1.76,3.04,4.8,0.4408817635270785,-0.2805611222445046,4.4497916818643545e-19,-0.0080070361163209,0.9739886504496428,-0.5673805850543108,0.7014028056112223,0.2985971943887777,1.0047959646748406,20,subdata_35,cycle,1.0
segment_3,-0.0035270541082165,-0.56,-0.48,1.5120473471656777,2.286287180070763,-1.76,3.04,4.8,0.4391182364730189,-0.2395190380761389,4.4497916818643545e-19,-7.039971727018646e-06,0.9641408633929124,-0.5835076543281565,0.6966012024048094,0.2993987975951904,1.0137559286910491,20,subdata_35,cycle,0.9959999999999998
segment_4,-0.0248461723446897,-0.56,-0.4,1.5137202124694769,2.2913488816386383,-1.76,3.04,4.8,0.4848096192385041,-0.2424048096192519,0.0001603206412825,-0.0216206630495465,0.9853983582075888,-0.5417243693227762,0.7049939879759517,0.3030060120240483,1.0058998060248752,20,subdata_35,cycle,1.008
segment_5,0.0047349098196398,-0.56,-0.56,1.506840911634729,2.270569532976181,-1.76,3.04,4.8,0.4373547094188135,-0.2783166332665794,-0.0001603206412825,0.0081257620652126,0.9681701188476094,-0.5914571271214979,0.6938036072144294,0.2981963927855711,1.0033289928956113,20,subdata_35,cycle,0.9920000000000004
segment_6,-0.0185048496993973,-0.56,-0.56,1.5068950880981216,2.270732806534246,-1.76,3.04,4.8,0.4024048096193499,-0.24144288577161,-1.3349375045593064e-18,-0.0150749389761472,0.9730712925108465,-0.5620924082439163,0.7042084168336666,0.2997915831663329,1.0050888316111184,20,subdata_35,cycle,1.0039999999999996
segment_7,-0.0086367935871739,-0.56,-0.4,1.5055397928591017,2.266650067882227,-1.76,3.04,4.8,0.4809619238478821,-0.2805611222444735,4.4497916818643545e-19,-0.0051270476825389,0.9663570534250506,-0.5824493356946681,0.6973947895791586,0.3026052104208414,0.9999959839518726,20,subdata_35,cycle,1.0
segment_8,-0.0131462925851705,-0.56,-0.48,1.5071699919124413,2.2715613845213483,-1.76,3.04,4.8,0.4391182364731654,-0.2395190380761656,-1.3349375045593064e-18,-0.0096070014176652,0.9699587796378344,-0.572427947510922,0.7005931863727461,0.2954068136272543,1.0022359749559244,20,subdata_35,cycle,0.9960000000000004
segment_9,-0.0154020040080141,-0.56,-0.4,1.5058181169234135,2.2674882012547752,-1.76,3.04,4.8,0.4426452905812839,-0.2414428857715034,0.0001603206412825,-0.0120339198637743,0.9769048233902292,-0.5499659501312721,0.7001843687374745,0.3038156312625251,1.0042899895181148,20,subdata_35,cycle,1.0039999999999996
segment_10,-5.718327855711427,-10.24,-10.24,4.948904306973483,24.49165383958069,-10.24,3.04,13.28,0.7543086172345359,-8.438476953906207,-0.0171543086172344,-9.445877532700688,0.2496464553463239,-1.770774033852006,0.6952304609218434,0.9567695390781576,-7.470602467299325,20,subdata_35,end,1.652000000000001
segment_1,-3.136805771543087,-0.4,-10.24,5.616524322840317,31.545345469056887,-10.24,3.04,13.28,3.637995991984085,-0.1789178356713526,0.0171543086172344,-2.329574162352761,-0.3788585728763382,-1.6843864791285614,0.4443126252505009,0.299687374749499,3.44707536307083,20,subdata_36,start,0.744
segment_2,0.0053787575150304,-0.56,-0.4,1.5047603915458825,2.2643038359653174,-1.76,3.04,4.8,0.4373547094188619,-0.2385571142284702,-0.0001603206412825,0.0087657389327755,0.9638600192461476,-0.6012036460157923,0.6977795591182365,0.2942204408817634,1.0084488078361131,20,subdata_36,cycle,0.992
segment_3,-0.0302323046092171,-0.56,-0.4,1.50665595381448,2.270012163164621,-1.76,3.04,4.8,0.4444088176352954,-0.2828056112223984,0.0001603206412825,-0.0270607645752413,0.9880902992989514,-0.5280981935419056,0.7049939879759515,0.3030060120240483,0.99917983301272,20,subdata_36,cycle,1.0079999999999998
segment_4,-0.0097539078156302,-0.56,-0.56,1.5027695841013515,2.2583164229001493,-1.68,3.04,4.72,0.4809619238477221,-0.240480961923861,-1.3349375045593064e-18,-0.0064067212581464,0.9855969410386812,-0.5516653630789912,0.6973947895791581,0.3026052104208419,0.9907160212207996,20,subdata_36,cycle,1.0
segment_5,0.0002279759519034,-0.56,-0.4,1.5086505968758863,2.276026623453969,-1.76,3.04,4.8,0.4771142284568874,-0.2783166332665175,-0.0001603206412825,0.0036459239922723,0.9761052515723146,-0.5790909123364223,0.6977795591182367,0.2942204408817632,1.001409062292922,20,subdata_36,cycle,0.992
segment_6,-0.0089561523046102,-0.56,-0.48,1.507169494334586,2.271559884652772,-1.76,3.04,4.8,0.4809619238475622,-0.2805611222445355,4.4497916818643545e-19,-0.005447046397405,0.9711119875209556,-0.5669023043377375,0.701402805611222,0.2985971943887779,1.0099159441126735,20,subdata_36,cycle,1.0
segment_7,-0.0115110220440892,-0.56,-0.56,1.507690815531143,2.273131595236963,-1.76,3.04,4.8,0.4809619238475622,-0.2404809619238876,-2.2248958409321773e-18,-0.0080070361163216,0.9673837245913812,-0.5787124432739863,0.7054108216432864,0.2945891783567136,1.0124759338315903,20,subdata_36,cycle,1.0
segment_8,-0.011830380761524,-0.56,-0.4,1.5084739257192343,2.2754935845747983,-1.76,3.04,4.8,0.440881763526932,-0.2805611222445355,4.4497916818643545e-19,-0.0083270348311864,0.9659263912961328,-0.5765142776046619,0.701402805611222,0.2985971943887779,1.0147159248356423,20,subdata_36,cycle,1.0
segment_9,-0.0111916633266551,-0.56,-0.56,1.509974097307945,2.2800217745409435,-1.76,3.04,4.8,0.4408817635270299,-0.2404809619238345,-4.4497916818643545e-19,-0.0076870374014572,0.9688752301202888,-0.5753775700617214,0.7054108216432873,0.2945891783567127,1.0121559351167262,20,subdata_36,cycle,1.0
segment_10,-6.278079038076146,-10.24,-10.24,4.579469504338927,20.97154094117021,-10.24,-0.56,9.68,0.0500200400801686,-6.052424849697719,-0.0169939879759519,-7.835738115750545,0.2981692978672159,-1.899813597676962,0.4526813627254515,0.7953186372745495,-4.943781884249452,20,subdata_36,end,1.248000000000001
segment_1,-5.309489699398798,-10.24,-10.24,5.36882596277107,28.82429221852471,-10.24,1.68,11.92,1.2182765531062394,-0.049058116232468,0.0169939879759519,-1.0828536058891336,0.2351603490170637,-1.84162468627103,0.1120160320641282,0.0919839679358717,1.0061063941108672,20,subdata_37,start,0.204
